cnn,corridor,limits,monthly_frequency,frequency_group,days_cleaned,time_ranges,schedule_summary,block_sides,street_sides,heatmap_cells,holidays
12139000,Steiner St,Pine St  -  California St,50,41-50,"Mon, Wed","11 AM - 1 PM, 12 PM - 2 PM","Mon 11 AM - 1 PM, Wed 12 PM - 2 PM","East, West","L, R","Mon|10-12, Wed|12-14",0
1214000,23rd Ave,Geary Blvd  -  Anza St,36,31-40,"Thu, Tues",8 AM - 10 AM,"Thu 8 AM - 10 AM, Tues 8 AM - 10 AM","East, West","L, R","Thu|8-10, Tues|8-10",0
12140000,Steiner St,California St  -  Perine Pl,52,51-60,"Mon, Wed",12 PM - 2 PM,"Mon 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Mon|12-14, Wed|12-14",0
12141000,Steiner St,Perine Pl  -  Sacramento St,52,51-60,"Mon, Wed",12 PM - 2 PM,"Mon 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Mon|12-14, Wed|12-14",0
12142000,Steiner St,Sacramento St  -  Clay St,52,51-60,"Mon, Wed",12 PM - 2 PM,"Mon 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Mon|12-14, Wed|12-14",0
12143000,Steiner St,Clay St  -  Washington St,50,41-50,"Mon, Wed","11 AM - 1 PM, 12 PM - 2 PM","Mon 12 PM - 2 PM, Wed 11 AM - 1 PM","East, West","L, R","Mon|12-14, Wed|10-12",0
12144000,Steiner St,Washington St  -  Jackson St,50,41-50,"Mon, Wed","11 AM - 1 PM, 12 PM - 2 PM","Mon 12 PM - 2 PM, Wed 11 AM - 1 PM","East, West","L, R","Mon|12-14, Wed|10-12",0
12145000,Steiner St,Jackson St  -  Pacific Ave,50,41-50,"Mon, Wed","11 AM - 1 PM, 12 PM - 2 PM","Mon 12 PM - 2 PM, Wed 11 AM - 1 PM","East, West","L, R","Mon|12-14, Wed|10-12",0
12146000,Steiner St,Pacific Ave  -  Broadway,50,41-50,"Mon, Wed","11 AM - 1 PM, 12 PM - 2 PM","Mon 12 PM - 2 PM, Wed 11 AM - 1 PM","East, West","L, R","Mon|12-14, Wed|10-12",0
12147000,Steiner St,Broadway  -  Vallejo St,44,41-50,"Mon, Thu",10 AM - 12 PM,"Mon 10 AM - 12 PM, Thu 10 AM - 12 PM","East, West","L, R","Mon|10-12, Thu|10-12",0
12148000,Steiner St,Vallejo St  -  Green St,44,41-50,"Mon, Thu",10 AM - 12 PM,"Mon 10 AM - 12 PM, Thu 10 AM - 12 PM","East, West","L, R","Mon|10-12, Thu|10-12",0
12149000,Steiner St,Green St  -  Union St,44,41-50,"Mon, Thu",10 AM - 12 PM,"Mon 10 AM - 12 PM, Thu 10 AM - 12 PM","East, West","L, R","Mon|10-12, Thu|10-12",0
1215000,23rd Ave,Anza St  -  Balboa St,36,31-40,"Thu, Tues",8 AM - 10 AM,"Thu 8 AM - 10 AM, Tues 8 AM - 10 AM","East, West","L, R","Thu|8-10, Tues|8-10",0
12150000,Steiner St,Union St  -  Filbert St,44,41-50,"Mon, Thu",10 AM - 12 PM,"Mon 10 AM - 12 PM, Thu 10 AM - 12 PM","East, West","L, R","Mon|10-12, Thu|10-12",0
12151000,Steiner St,Filbert St  -  Pixley St,44,41-50,"Mon, Thu",10 AM - 12 PM,"Mon 10 AM - 12 PM, Thu 10 AM - 12 PM","East, West","L, R","Mon|10-12, Thu|10-12",0
12152000,Steiner St,Pixley St  -  Greenwich St,44,41-50,"Mon, Thu",10 AM - 12 PM,"Mon 10 AM - 12 PM, Thu 10 AM - 12 PM","East, West","L, R","Mon|10-12, Thu|10-12",0
12153000,Steiner St,Greenwich St  -  Service St,56,51-60,"Mon, Thu",6 AM - 8 AM,"Mon 6 AM - 8 AM, Thu 6 AM - 8 AM","East, West","L, R","Mon|6-8, Thu|6-8",0
12154000,Steiner St,Service St  -  Moulton St,56,51-60,"Mon, Thu",6 AM - 8 AM,"Mon 6 AM - 8 AM, Thu 6 AM - 8 AM","East, West","L, R","Mon|6-8, Thu|6-8",0
12155000,Steiner St,Moulton St  -  Lombard St,56,51-60,"Mon, Thu",6 AM - 8 AM,"Mon 6 AM - 8 AM, Thu 6 AM - 8 AM","East, West","L, R","Mon|6-8, Thu|6-8",0
12156000,Steiner St,Lombard St  -  Chestnut St,140,101+,"Fri, Mon, Thu, Tues, Wed",6 AM - 8 AM,"Fri 6 AM - 8 AM, Mon 6 AM - 8 AM, Thu 6 AM - 8 AM, Tues 6 AM - 8 AM, Wed 6 AM - 8 AM","East, West","L, R","Fri|6-8, Mon|6-8, Thu|6-8, Tues|6-8, Wed|6-8",0
12158001,Steuart St,Market St  -  Don Chee Way,40,31-40,"Fri, Mon, Thu, Tues, Wed",3 AM - 5 AM,"Fri 3 AM - 5 AM, Mon 3 AM - 5 AM, Thu 3 AM - 5 AM, Tues 3 AM - 5 AM, Wed 3 AM - 5 AM",,"L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
12158002,Steuart St,Don Chee Way  -  Mission St,40,31-40,"Fri, Mon, Thu, Tues, Wed",3 AM - 5 AM,"Fri 3 AM - 5 AM, Mon 3 AM - 5 AM, Thu 3 AM - 5 AM, Tues 3 AM - 5 AM, Wed 3 AM - 5 AM",,"L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
12159000,Steuart St,Mission St  -  Howard St,40,31-40,"Fri, Mon, Thu, Tues, Wed",3 AM - 5 AM,"Fri 3 AM - 5 AM, Mon 3 AM - 5 AM, Thu 3 AM - 5 AM, Tues 3 AM - 5 AM, Wed 3 AM - 5 AM","NorthEast, SouthWest","L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
1216000,23rd Ave,Balboa St  -  Cabrillo St,36,31-40,"Thu, Tues",8 AM - 10 AM,"Thu 8 AM - 10 AM, Tues 8 AM - 10 AM","East, West","L, R","Thu|8-10, Tues|8-10",0
12164000,Stevenson St,01st St  -  Ecker St,4,1-10,"Thu, Tues",12 AM - 2 AM,"Thu 12 AM - 2 AM, Tues 12 AM - 2 AM","NorthWest, SouthEast","L, R","Thu|12-2, Tues|12-2",0
12165000,Stevenson St,Ecker St  -  02nd St,4,1-10,"Thu, Tues",12 AM - 2 AM,"Thu 12 AM - 2 AM, Tues 12 AM - 2 AM","NorthWest, SouthEast","L, R","Thu|12-2, Tues|12-2",0
12166000,Stevenson St,02nd St  -  New Montgomery St,4,1-10,"Thu, Tues",12 AM - 2 AM,"Thu 12 AM - 2 AM, Tues 12 AM - 2 AM","NorthWest, SouthEast","L, R","Thu|12-2, Tues|12-2",0
12167000,Stevenson St,Annie St  -  03rd St,12,11-20,"Fri, Mon, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthWest, SouthEast","L, R","Fri|12-2, Mon|12-2, Wed|12-2",0
1217000,23rd Ave,Cabrillo St  -  Fulton St,36,31-40,"Thu, Tues",8 AM - 10 AM,"Thu 8 AM - 10 AM, Tues 8 AM - 10 AM","East, West","L, R","Thu|8-10, Tues|8-10",0
12170000,Stevenson St,05th St  -  06th St,24,21-30,"Thu, Tues",12 AM - 6 AM,"Thu 12 AM - 6 AM, Tues 12 AM - 6 AM","NorthWest, SouthEast","L, R","Thu|12-2, Tues|12-2",0
12171000,Stevenson St,06th St  -  07th St,32,31-40,"Thu, Tues",2 AM - 6 AM,"Thu 2 AM - 6 AM, Tues 2 AM - 6 AM","NorthWest, SouthEast","L, R","Thu|2-4, Tues|2-4",0
12172000,Stevenson St,07th St  -  End: 600-699 Block,12,11-20,"Fri, Mon, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthWest, SouthEast","L, R","Fri|12-2, Mon|12-2, Wed|12-2",0
12176000,Stevenson St,Brady St  -  Gough St,20,11-20,Mon,4 AM - 6 AM,Mon 4 AM - 6 AM,"NorthWest, SouthEast","L, R",Mon|4-6,0
12178000,Stevenson St,McCoppin St  -  Duboce Ave,12,11-20,Thu,12 AM - 6 AM,Thu 12 AM - 6 AM,"East, West","L, R",Thu|12-2,0
12179000,Stevenson St,Clinton Park  -  14th St,32,31-40,Thu,"6 AM - 8 AM, 8 AM - 10 AM","Thu 6 AM - 8 AM, Thu 8 AM - 10 AM","East, West","L, R","Thu|6-8, Thu|8-10",0
1218000,23rd Ave,Lincoln Way  -  Irving St,36,31-40,"Fri, Tues",8 AM - 10 AM,"Fri 8 AM - 10 AM, Tues 8 AM - 10 AM","East, West","L, R","Fri|8-10, Tues|8-10",0
12180000,Still St,Rousseau St  -  Rotteck St,40,31-40,"Mon, Wed",9 AM - 11 AM,"Mon 9 AM - 11 AM, Wed 9 AM - 11 AM","North, South","L, R","Mon|8-10, Wed|8-10",0
12181000,Still St,Rotteck St  -  Lyell St,40,31-40,"Mon, Wed",9 AM - 11 AM,"Mon 9 AM - 11 AM, Wed 9 AM - 11 AM","North, South","L, R","Mon|8-10, Wed|8-10",0
12184000,Still St,Danton St  -  Lamartine St,40,31-40,"Mon, Wed",9 AM - 11 AM,"Mon 9 AM - 11 AM, Wed 9 AM - 11 AM","North, South","L, R","Mon|8-10, Wed|8-10",0
12186000,Still St,Badger St  -  Gorham St,40,31-40,"Mon, Wed",9 AM - 11 AM,"Mon 9 AM - 11 AM, Wed 9 AM - 11 AM","NorthWest, SouthEast","L, R","Mon|8-10, Wed|8-10",0
12187000,Stillings Ave,Martha Ave  -  Nordhoff St,50,41-50,Thu,"11 AM - 1 PM, 12 PM - 2 PM","Thu 11 AM - 1 PM, Thu 12 PM - 2 PM","North, South","L, R","Thu|10-12, Thu|12-14",0
12188000,Stillings Ave,Nordhoff St  -  Congo St,50,41-50,"Mon, Thu","11 AM - 1 PM, 12 PM - 2 PM","Mon 11 AM - 1 PM, Thu 12 PM - 2 PM","North, South","L, R","Mon|10-12, Thu|12-14",0
12189000,Stillings Ave,Congo St  -  Malta Dr,52,51-60,"Fri, Tues",12 PM - 2 PM,"Fri 12 PM - 2 PM, Tues 12 PM - 2 PM","North, South","L, R","Fri|12-14, Tues|12-14",0
1219000,23rd Ave,Irving St  -  Judah St,36,31-40,"Fri, Tues",8 AM - 10 AM,"Fri 8 AM - 10 AM, Tues 8 AM - 10 AM","East, West","L, R","Fri|8-10, Tues|8-10",0
12190000,Stillings Ave,Malta Dr  -  Detroit St,52,51-60,"Fri, Tues",12 PM - 2 PM,"Fri 12 PM - 2 PM, Tues 12 PM - 2 PM","North, South","L, R","Fri|12-14, Tues|12-14",0
12191000,Stillings Ave,Detroit St  -  Teresita Blvd,52,51-60,"Fri, Tues",12 PM - 2 PM,"Fri 12 PM - 2 PM, Tues 12 PM - 2 PM","North, South","L, R","Fri|12-14, Tues|12-14",0
12192000,Stillman St,03rd St  -  04th St,50,41-50,"Fri, Sun, Thu, Tues, Wed",4 AM - 6 AM,"Fri 4 AM - 6 AM, Sun 4 AM - 6 AM, Thu 4 AM - 6 AM, Tues 4 AM - 6 AM, Wed 4 AM - 6 AM","NorthWest, SouthEast","L, R","Fri|4-6, Sun|4-6, Thu|4-6, Tues|4-6, Wed|4-6",0
12193000,Stillman St,02nd St  -  03rd St,50,41-50,"Fri, Sun, Thu, Tues, Wed",4 AM - 6 AM,"Fri 4 AM - 6 AM, Sun 4 AM - 6 AM, Thu 4 AM - 6 AM, Tues 4 AM - 6 AM, Wed 4 AM - 6 AM","NorthWest, SouthEast","L, R","Fri|4-6, Sun|4-6, Thu|4-6, Tues|4-6, Wed|4-6",0
12194000,Stockton St,Market St  -  O'Farrell St,72,71-80,"Fri, Mon, Sat, Sun, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Sat 2 AM - 6 AM, Sun 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","NorthEast, SouthWest","L, R","Fri|2-4, Mon|2-4, Sat|2-4, Sun|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
12195000,Stockton St,O'Farrell St  -  Geary St,72,71-80,"Fri, Mon, Sat, Sun, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Sat 2 AM - 6 AM, Sun 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","East, West","L, R","Fri|2-4, Mon|2-4, Sat|2-4, Sun|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
